"(1, 400.52), (2, 531.63), (3, 590.32), (4, 636.55), (5, 667.29), (6, 681.13), (7, 693.83), (8, 707.89), (9, 711.0), (10, 711.0), (11, 711.0), (12, 711.0), (13, 711.0), (14, 711.0), (15, 711.0), (16, 711.0), (17, 711.0), (18, 711.0), (19, 711.0), (20, 711.0), (21, 711.0), (22, 711.0), (23, 711.0), (24, 711.0), (25, 711.0), (26, 711.0), (27, 711.0), (28, 711.0), (29, 711.0), (30, 711.0), (31, 711.0)"
"(1, 586), (2, 615), (3, 674), (4, 674), (5, 707), (6, 707), (7, 707), (8, 707), (9, 718), (10, 718), (11, 718), (12, 718), (13, 718), (14, 718), (15, 718), (16, 718), (17, 718), (18, 718), (19, 718), (20, 718), (21, 718), (22, 718), (23, 718), (24, 718), (25, 718), (26, 718), (27, 718), (28, 718), (29, 718), (30, 718), (31, 718)"
"(1, 417.71), (2, 539.69), (3, 593.06), (4, 626.58), (5, 649.95), (6, 672.85), (7, 686.36), (8, 702.59), (9, 707.22), (10, 707.77), (11, 709.53), (12, 714.37), (13, 717.89), (14, 718.0), (15, 718.0), (16, 718.0), (17, 718.0), (18, 718.0), (19, 718.0), (20, 718.0), (21, 718.0), (22, 718.0), (23, 718.0), (24, 718.0), (25, 718.0), (26, 718.0), (27, 718.0), (28, 718.0), (29, 718.0), (30, 718.0), (31, 718.0)"
"(1, 609), (2, 611), (3, 663), (4, 690), (5, 690), (6, 718), (7, 718), (8, 718), (9, 718), (10, 718), (11, 718), (12, 718), (13, 718), (14, 718), (15, 718), (16, 718), (17, 718), (18, 718), (19, 718), (20, 718), (21, 718), (22, 718), (23, 718), (24, 718), (25, 718), (26, 718), (27, 718), (28, 718), (29, 718), (30, 718), (31, 718)"
"(1, 422.96), (2, 558.6), (3, 601.0), (4, 629.55), (5, 661.25), (6, 675.7), (7, 687.72), (8, 702.22), (9, 715.31), (10, 718.0), (11, 718.0), (12, 718.0), (13, 718.0), (14, 718.0), (15, 718.0), (16, 718.0), (17, 718.0), (18, 718.0), (19, 718.0), (20, 718.0), (21, 718.0), (22, 718.0), (23, 718.0), (24, 718.0), (25, 718.0), (26, 718.0), (27, 718.0), (28, 718.0), (29, 718.0), (30, 718.0), (31, 718.0)"
"(1, 613), (2, 614), (3, 695), (4, 695), (5, 695), (6, 695), (7, 695), (8, 695), (9, 695), (10, 695), (11, 695), (12, 695), (13, 695), (14, 695), (15, 695), (16, 695), (17, 695), (18, 695), (19, 695), (20, 695), (21, 695), (22, 695), (23, 695), (24, 695), (25, 695), (26, 695), (27, 695), (28, 695), (29, 695), (30, 695), (31, 695)"
"(1, 419.63), (2, 551.45), (3, 600.21), (4, 633.56), (5, 674.86), (6, 692.97), (7, 694.93), (8, 695.0), (9, 695.0), (10, 695.0), (11, 695.0), (12, 695.0), (13, 695.0), (14, 695.0), (15, 695.0), (16, 695.0), (17, 695.0), (18, 695.0), (19, 695.0), (20, 695.0), (21, 695.0), (22, 695.0), (23, 695.0), (24, 695.0), (25, 695.0), (26, 695.0), (27, 695.0), (28, 695.0), (29, 695.0), (30, 695.0), (31, 695.0)"
"(1, 575), (2, 606), (3, 659), (4, 664), (5, 707), (6, 707), (7, 707), (8, 707), (9, 707), (10, 707), (11, 707), (12, 707), (13, 707), (14, 707), (15, 707), (16, 707), (17, 707), (18, 707), (19, 707), (20, 707), (21, 707), (22, 707), (23, 707), (24, 707), (25, 707), (26, 707), (27, 707), (28, 707), (29, 707), (30, 707), (31, 707)"
"(1, 403.62), (2, 525.75), (3, 587.28), (4, 630.4), (5, 655.55), (6, 678.55), (7, 699.06), (8, 707.0), (9, 707.0), (10, 707.0), (11, 707.0), (12, 707.0), (13, 707.0), (14, 707.0), (15, 707.0), (16, 707.0), (17, 707.0), (18, 707.0), (19, 707.0), (20, 707.0), (21, 707.0), (22, 707.0), (23, 707.0), (24, 707.0), (25, 707.0), (26, 707.0), (27, 707.0), (28, 707.0), (29, 707.0), (30, 707.0), (31, 707.0)"
Worst,674
Best,718
Average,704.4
Runtime,0.7171379
